,year,t_s0.0,t_s0.05,t_s0.1,t_s0.15,t_s0.2,t_s0.25,t_s0.3,t_s0.35,t_s0.4,t_s0.45,t_s0.5,t_s0.55,t_s0.6,t_s0.65,t_s0.7,t_s0.75,t_s0.8,t_s0.85,t_s0.9,t_s0.95,t_s1.0,t_s1.05,t_s1.1,t_s1.15,t_s1.2,t_s1.25,t_s1.3,t_s1.35,t_s1.4,t_s1.45,t_s1.5,t_s1.55,t_s1.6,t_s1.65,t_s1.7,t_s1.75,t_s1.8,t_s1.85,t_s1.9,t_s1.95,t_s2.0
289,2054.0,0.0,0.0032301824760034847,0.006457357623217419,0.009681531082838202,0.01290270848008257,0.01612089542425177,0.01933609750878773,0.022548320311337466,0.025757569393809465,0.028963850302435645,0.03216716856782975,0.03536752970504642,0.03856493921364024,0.04175940257772348,0.04495092526602562,0.04813951273194905,0.05132517041363038,0.0545079037339935,0.0576877181008113,0.06086461890675676,0.06403861152946488,0.06720970133158666,0.07037789366084612,0.07354319385009322,0.07670560721736308,0.07986513906592885,0.08302179468435789,0.08617557934656705,0.08932649831187423,0.09247455682505601,0.09561976011639928,0.09876211340175667,0.1019016218825981,0.1050382907460663,0.10817212516502761,0.11130313029812733,0.1144313112898383,0.11755667327051667,0.12067922135645204,0.12379896064992013,0.12691589623923427
290,2055.0,0.0,0.0033180797444305465,0.006632985602399,0.009944723690311186,0.013253300106778276,0.016558720932688065,0.019860992231270913,0.023160120048170807,0.026456110411515743,0.029748969331979902,0.0330387028028567,0.03632531680012452,0.03960881728251486,0.04288921019157543,0.04616650145174228,0.04944069697040154,0.05271180263795694,0.055979824327896166,0.059244767896853734,0.06250663918467714,0.06576544401449302,0.06902118819276892,0.07227387750937786,0.07552351773766297,0.07877011463449946,0.08201367394035919,0.08525420137937223,0.08849170265938922,0.09172618347204398,0.09495764949281593,0.0981861063810896,0.10141155978021854,0.10463401531758398,0.10785347860465677,0.1110699552370571,0.11428345079461466,0.11749397084142954,0.12070152092592856,0.12390610658092949,0.12710773332369474,0.13030640665599402
291,2056.0,0.0,0.003406311635455017,0.006809277604673092,0.010208904527521767,0.013605199004100843,0.01699816761481654,0.02038781692046454,0.023774153462305936,0.027157183762147596,0.030536914322417452,0.033913351626242205,0.03728650213752571,0.04065637230102381,0.04402296854242138,0.04738629726840782,0.050746364866751215,0.05410317770637674,0.057456742137436345,0.06080706449138762,0.06415415108106304,0.06749800820074903,0.07083864212625413,0.07417605911498337,0.07751026540601158,0.0808412672201555,0.0841690707600442,0.08749368221018883,0.09081510773705981,0.09413335348914975,0.09744842559705003,0.10076033017351538,0.10406907331353787,0.1073746610944144,0.11067709957581462,0.11397639479985044,0.1172725527911469,0.12056557955690383,0.1238554810869692,0.1271422633539041,0.13042593231304833,0.1337064939025907
292,2057.0,0.0,0.0034948856272363216,0.006986248510338022,0.010474095802007088,0.01395843463302704,0.01743927211235574,0.020916615327213783,0.024390471343174402,0.027860847204252526,0.03132774993299048,0.03479118653054969,0.03825116397679462,0.04170768923038182,0.04516076922884382,0.04861041088868001,0.05205662110543541,0.05549940675379306,0.058938774687651296,0.06237473174021546,0.06580728472407404,0.0692364404312904,0.07266220563347803,0.07608458708188803,0.07950359150748976,0.08291922562105136,0.08633149611322333,0.08974040965461683,0.093145972895889,0.09654819246781399,0.09994707498137423,0.10334262702782882,0.10673485517880099,0.1101237659863501,0.11350936598305483,0.11689166168208631,0.12027065957728933,0.12364636614325608,0.12701878783540588,0.13038793109005953,0.13375380232451262,0.13711640793711544
293,2058.0,0.0,0.0035838092877706895,0.007163913376873943,0.010740319983364444,0.01431303679905338,0.017882071491608142,0.021447431704656017,0.02500912505788322,0.02856715914713881,0.03212154154453151,0.03567227979853005,0.03921938143406267,0.042762853952615254,0.046302704832329455,0.049838941528100644,0.05337157147167115,0.05690060207173442,0.060426040714022466,0.06394789476140672,0.06746617155398882,0.07098087840920142,0.0744920226218937,0.07799961146443168,0.08150365218678823,0.08500415201663492,0.08850111815943573,0.09199455779853727,0.09548447809526062,0.09897088618899108,0.10245378919726944,0.10593319421588032,0.10940910831894168,0.11288153855899408,0.11635049196708747,0.11981597555287093,0.12327799630468039,0.1267365611896203,0.1301916771536582,0.13364335112170478,0.13709158999769988,0.14053640066470052
294,2059.0,0.0,0.0036730902505746066,0.007342287390279978,0.01100759973023635,0.014669035554797816,0.018326603121667784,0.021980310662012226,0.02563016638057869,0.029276178455804658,0.0329183550399339,0.0365567042591286,0.04019123421357884,0.043821952977617595,0.04744886859982822,0.05107198910315769,0.05469132248502118,0.0583068767174173,0.0619186597470307,0.06552667949534396,0.06913094385874152,0.07273146070861936,0.07632823789148757,0.07992128322907921,0.08351060451845349,0.08709620953209884,0.09067810601804105,0.09425630169993915,0.09783080427719715,0.1014016214250586,0.10496876079471207,0.10853223001339063,0.11209203668447376,0.11564818838758661,0.11920069267869904,0.12274955709022395,0.1262947891311197,0.12983639628698085,0.13337438602014373,0.13690876576977695,0.14043954295198047,0.14396672495988172
295,2060.0,0.0,0.0037627361856982233,0.007521385807101932,0.011275957803333903,0.01502646108402339,0.018772904529435586,0.022515296990601286,0.026253647289448567,0.029987964218928465,0.0337182565431422,0.03744453299747086,0.04116680228869951,0.04488507309514045,0.04859935406676508,0.052309653825319824,0.05601598096445359,0.05971834404984322,0.06341675161930782,0.06711121218293781,0.07080173422321123,0.0744883261951168,0.07817099652626958,0.08184975361703328,0.08552460584063537,0.08919556154328823,0.09286262904430265,0.09652581663620463,0.10018513258485351,0.10384058512955097,0.10749218248316517,0.11113993283223245,0.11478384433708122,0.118423925131937,0.1220601833250381,0.1256926269987444,0.12932126420965218,0.13294610298869824,0.13656715134127428,0.14018441724733544,0.14379790866150266,0.1474076335131802
296,2061.0,0.0,0.003852754765424349,0.0077012238858360504,0.011545416962562616,0.015385343564492171,0.019221013228218453,0.023052435458189358,0.026879619726848825,0.030702575474786054,0.0345213121108745,0.03833583901241733,0.04214616552528794,0.04595230096407121,0.04975425461220562,0.053552035722121305,0.057345653515378014,0.06113511718280629,0.0649204358846398,0.06870161875065772,0.07247867488031412,0.07625161334288011,0.08002044317756907,0.08378517339368008,0.08754581297072228,0.09130237085855164,0.0950548559774993,0.09880327721850435,0.10254764344324308,0.10628796348425684,0.11002424614508177,0.11375650020037553,0.11748473439604368,0.121208957449368,0.12492917804912995,0.12864540485573528,0.13235764650134252,0.13606591158997783,0.13977020869766799,0.1434705463725554,0.14716693313502072,0.15085937747780553
297,2062.0,0.0,0.003943153621580375,0.007881816801593722,0.011815999839081659,0.01574571299746741,0.019670966504720555,0.023591770553519797,0.02750813530141838,0.03142007087100529,0.03532758735006469,0.03923069479173957,0.043129403214689166,0.04702372260324639,0.050913662907578816,0.054799234043841016,0.05868044589433441,0.06255730830765871,0.06642983109886891,0.07029802404962604,0.07416189690834907,0.07802145939037075,0.08187672117808131,0.0857276919210821,0.0895743812363361,0.0934167987083101,0.0972549538891272,0.10108885629870956,0.1049185154249268,0.10874394072373805,0.11256514161933717,0.11638212750429355,0.12019490773969732,0.12400349165529878,0.1278078885496492,0.13160810769023978,0.13540415831364472,0.13919604962565169,0.1429837908014071,0.14676739098554803,0.15054685929233935,0.1543222048058106
298,2063.0,0.0,0.004033940297622163,0.008063179550328758,0.01208772879173381,0.016107599016405905,0.02012280118005627,0.024133346199717298,0.02813924495393061,0.03214050828292736,0.03613714698880699,0.040129171835719735,0.044116593550042715,0.048099422820559345,0.052077670298635415,0.056051346598393614,0.060020462296888066,0.06398502793428174,0.06794505401401052,0.07190055100296311,0.07585152933164485,0.07979799939435317,0.08373997154934076,0.08767745611898503,0.09161046338995549,0.0955390036133763,0.09946308700499529,0.10338272374534174,0.1072979239798948,0.11120869781924103,0.1151150553392375,0.11901700658116798,0.12291456155190827,0.12680773022407665,0.13069652253619646,0.13458094839284862,0.13846101766483132,0.14233674018930742,0.1462081257699661,0.1500751841771688,0.153937925148103,0.15779635838693462
299,2064.0,0.0,0.004125122192221609,0.008245326836103573,0.012360625738081943,0.0164710306618574,0.02057655332860797,0.02467720541718954,0.02877299856434523,0.03286394436490614,0.03695005437199339,0.041031340097220426,0.04510781301089262,0.04917948454220422,0.05324636607943711,0.05730846897015707,0.06136580452140761,0.06541838399990563,0.06946621863223079,0.07350931960502116,0.0775476980651586,0.08158136511996483,0.08561033183738154,0.08963460924616262,0.09365420833605942,0.09766914005800409,0.10167941532429192,0.10568504500876785,0.10968603994700477,0.11368241093648424,0.11767416873677794,0.12166132406972219,0.12564388761959955,0.12962187003331027,0.13359528192055214,0.13756413385398947,0.14152843636943246,0.1454881999660016,0.14944343510630587,0.15339415221660935,0.15734036168699772,0.16128207387155236
300,2065.0,0.0,0.004216706493144429,0.008428272938972414,0.012634711956424294,0.016836036117740427,0.021032257948695676,0.025223389928825668,0.029409444491660608,0.03359043402494866,0.03776637087088108,0.041937267326320304,0.04610313564301949,0.0502639880278446,0.054419836642996655,0.05857069360622824,0.06271657099106132,0.06685748082700638,0.0709934350997723,0.07512444575148391,0.07925052468089167,0.08337168374358583,0.08748793475220173,0.09159928947663132,0.095705759644229,0.09980735694001863,0.10390409300689551,0.10799597944583272,0.11208302781608204,0.116165249635374,0.12024265638011933,0.12431525948560385,0.12838307034619167,0.1324461003155153,0.13650436070667427,0.14055786279242666,0.14460661780538553,0.14865063693820235,0.15268993134376752,0.1567245121353924,0.16075439038699835,0.1647795771333056
301,2066.0,0.0,0.004308700099881824,0.008612031560414568,0.012910007854207706,0.017202642402909696,0.021489948577470885,0.025771939698395974,0.030048629036000474,0.034320029810666064,0.038586155193085725,0.042847018304522866,0.04710263221705069,0.05135300995380554,0.055598164489230495,0.059838108749316055,0.06407285561184572,0.06830241790663782,0.07252680841577908,0.07674603987386996,0.08096012496825189,0.08516907633925186,0.08937290658040808,0.09357162823870402,0.0977652538148015,0.10195379576326502,0.10613726649279265,0.11031567836644118,0.11448904370185153,0.11865737477146965,0.12282068380277211,0.12697898297848242,0.13113228443679525,0.1352806002715896,0.1394239425326489,0.14356232322587203,0.1476957543134947,0.15182424771429126,0.15594781530379764,0.1600664689145126,0.16418022033610913,0.16828908131564346
302,2067.0,0.0,0.004401109533174186,0.008796615642614025,0.0131865326972882,0.017570875010632925,0.021949656840841936,0.026322892391149377,0.03069059581011624,0.03505278119190991,0.039409462576585286,0.043760653950362105,0.048106369245902725,0.052446622342583016,0.05678142706677125,0.061110797192093,0.0654347464397027,0.06975328847855478,0.07406643692566228,0.07837420534636763,0.08267660725460058,0.0869736561131429,0.09126536533388441,0.09555174827808077,0.09983281825661194,0.10410858853023286,0.10837907230982946,0.11264428275666472,0.11690423298263575,0.1211589360505152,0.12540840497419925,0.12965265271895277,0.13389169220165398,0.13812553629103208,0.14235419780791392,0.1465776895254547,0.1507960241693822,0.15500921441822713,0.15921727290356236,0.16342021221023173,0.16761804487658205,0.1718107833946947
303,2068.0,0.0,0.004493940829126242,0.008982037156984202,0.013464304293163032,0.017940757486818892,0.02241141192699314,0.026876282742929858,0.031335385004390925,0.035788733721970445,0.040236343847402045,0.04467823027387263,0.049114407836325924,0.05354489131176621,0.05796969541956587,0.062388834821762496,0.06680232412335796,0.07121017787261752,0.0756124105613627,0.08000903662526504,0.08440007044413678,0.08878552634222259,0.09316541858848293,0.09753976139688247,0.10190856892667388,0.10627185528267669,0.11062963451556218,0.11498192062212498,0.11932872754556767,0.1236700691757675,0.1280059593495555,0.13233641185098222,0.13666144041159267,0.14098105871068833,0.1452952803755978,0.1496041189819377,0.15390758805387894,0.15820570106440268,0.16249847143556306,0.1667859125387463,0.17106803769492052,0.17534486017489592
304,2069.0,0.0,0.004587199414913812,0.00916830685595893,0.013743338619226497,0.018312310935122422,0.022875239968719097,0.02743214182011089,0.03198303252476009,0.03652792805384775,0.041066844314614936,0.04559979715070828,0.05012680234251787,0.054647875607517715,0.05916303260059852,0.06367228891440302,0.0681756600796577,0.07267316156550074,0.07716480877980736,0.08165061706951926,0.08613060172095999,0.09060477796016286,0.0950731609531843,0.0995357658064202,0.10399260756692286,0.10844370122270908,0.112889061703074,0.11732870387889527,0.12176264256294234,0.12619089251017712,0.1306134684180582,0.13503038492683905,0.13944165661986707,0.14384729802387897,0.14824732360929582,0.15264174779051132,0.15703058492618927,0.16141384931954383,0.16579155521863176,0.17016371681663456,0.1745303482521403,0.17889146360942787
305,2070.0,0.0,0.004680889961915735,0.00935543397974703,0.014023649383630321,0.01868555343239442,0.023341163313949753,0.02799049614568272,0.03263356897483938,0.03727039877891425,0.04190100246602557,0.04652539687530277,0.051143598777255495,0.055755624874152865,0.060361491800393186,0.0649612161228732,0.06955481434135291,0.07414230288882484,0.07872369813186708,0.08329901637101189,0.08786827384109364,0.09243148671160983,0.0969886710870691,0.10153984300734087,0.10608501844800577,0.1106242133206945,0.11515744347343682,0.11968472469099578,0.12420607269521144,0.12872150314533082,0.1332310316383456,0.13773467370931947,0.1422324448317216,0.14672436041774883,0.1512104358186539,0.15569068632506333,0.1601651271673048,0.16463377351571706,0.16909664048097306,0.17355374311438965,0.17800509640823847,0.18245071529606172
306,2071.0,0.0,0.004775016209865202,0.009543425905270464,0.014305247499645901,0.019060499329099923,0.023809199652853108,0.028551366653670085,0.033287018438287186,0.038016173037838996,0.04273884840827913,0.047455062430800776,0.05216483291225238,0.056868177585551294,0.06156511411009635,0.06625566007217176,0.07093983298535411,0.07561765029091827,0.08028912935822818,0.08495428748514167,0.08961314189839964,0.0942657097540196,0.09891200813768242,0.1035520540651178,0.10818586448249112,0.11281345626677775,0.1174348462261463,0.1220500511003304,0.1266590875610043,0.13126197221215152,0.1358587215904321,0.14044935216554677,0.14503388034060416,0.14961232245247458,0.1541846947721539,0.15875101350511334,0.1633112947916575,0.16786555470727071,0.17241380926296812,0.17695607440564087,0.1814923660183969,0.1860226999209058
307,2072.0,0.0,0.004869580856595945,0.009732287925791505,0.014588140755312118,0.019437158809133326,0.02427936146796439,0.02911476802972013,0.033943397709997214,0.038765269642545785,0.04358040287972842,0.04838881639299286,0.05319052907332367,0.057985559731702274,0.06277392709956153,0.06755564982923223,0.07233074649439253,0.07709923559051202,0.08186113553528829,0.08661646466908968,0.0913652412553847,0.09610748348117859,0.10084320945743563,0.10557243721950815,0.11029518472755928,0.1150114698669793,0.11972131044880463,0.12442472421012907,0.12912172881451722,0.13381234185240798,0.1384965808415255,0.14317446322727378,0.14784600638314327,0.15251122761110159,0.15717014414199149,0.16182277313591875,0.1664691316826432,0.171109236801962,0.17574310544409455,0.1803707544900628,0.18499220075206635,0.1896074609738625
308,2073.0,0.0,0.004964585331948879,0.009922022799549568,0.014872333137618376,0.01981553699035965,0.02475165491189557,0.029680707366792403,0.034602714730582074,0.03951769729028154,0.04442567524490393,0.04932666870597435,0.054220697698031284,0.05910778215913304,0.06398794194135715,0.06886119681129466,0.07372756645054279,0.07858707045619795,0.08343972834133284,0.08828555953548634,0.09312458338513663,0.09795681915417886,0.10278228602439454,0.10760100309592069,0.1124129893877166,0.11721826383802081,0.12201684530481316,0.12680875256626667,0.1315940043212036,0.1363726191895387,0.14114461571272896,0.1459100123542103,0.1506688274998449,0.1554210794583475,0.16016678646172666,0.16490596666570756,0.16963863815016578,0.1743648189195448,0.17908452690328014,0.18379777995621804,0.18850459585902524,0.19320499231860966
309,2074.0,0.0,0.005060029538088262,0.010112630231366326,0.015157824056371672,0.020195632891704562,0.02522607851861669,0.030249182621586268,0.03526496678889557,0.04027345251320025,0.045274661192095556,0.05026861412868122,0.05525533253211634,0.06023483751817493,0.0652071501097975,0.07017229123763236,0.07513028174058167,0.08008114236633923,0.0850248937719198,0.08996155652419491,0.09489115110041402,0.09981369788873229,0.10472921718872241,0.10963772921189374,0.11453925408220345,0.11943381183655943,0.12432142242532951,0.12920210571283675,0.13407588147785843,0.13894276941411654,0.14380278913076916,0.14865596015289384,0.15350230192197167,0.15834183379636446,0.16317457505179078,0.16800054488179583,0.1728197623982246,0.17763224663167998,0.18243801653199032,0.18723709096866759,0.1920294887313554,0.19681522853029199
310,2075.0,0.0,0.005155911547279679,0.010304106269370727,0.015444607441032376,0.020577438231278444,0.025702621704021933,0.030820180818710963,0.03593013843096271,0.04103251729319046,0.046127340055226895,0.05121462926494491,0.05629440736886693,0.06136669671277639,0.06643151954232596,0.07148889800362968,0.07653885414386496,0.08158140991186325,0.08661658715869147,0.091644407638241,0.0966648930077989,0.10167806482862929,0.10668394456653507,0.1116825535924284,0.11667391318288822,0.12165804452071827,0.12663496869550217,0.1316047067041466,0.13656727945143077,0.1415227077505441,0.14647101232362503,0.15141221380229042,0.15634633272816867,0.1612733895534184,0.1661934046412581,0.17110639826647112,0.17601239061593454,0.18091140178911447,0.18580345179858027,0.1906885605705062,0.1955667479451646,0.20043803367742874
311,2076.0,0.0,0.005252227247814378,0.010496442598281419,0.0157326706827825,0.020960936018631582,0.02618126300978485,0.03139367594753839,0.036598199011226296,0.041794856268910774,0.04698367167806161,0.05216466908624451,0.0573378722317881,0.06250330474445542,0.06766099014610871,0.07281095185136643,0.07795321316825787,0.0830877972988735,0.0882147273400058,0.09333402628378984,0.09844571701833704,0.1035498223283664,0.10864636489582491,0.11373536730051104,0.11881685202068759,0.12389084143369278,0.1289573578165477,0.13401642334655395,0.13906806010189543,0.14411229006222515,0.14914913510925754,0.15417861702734825,0.1592007575040788,0.16421557813082344,0.16922310040332755,0.17422334572226683,0.17921633539381787,0.18420209063020554,0.18918063255026762,0.19415198217999663,0.19911616045308644,0.2040731882114799
312,2077.0,0.0,0.005348969927418512,0.010689625707954953,0.016021993389935485,0.021346098898753496,0.026661968037655193,0.0319696264885041,0.037269099812545115,0.042560413451164125,0.04784359272663585,0.05311866284287303,0.05838564888616382,0.06364457582590566,0.06889546851533579,0.07413835169225136,0.07937324997972617,0.0846001878868261,0.0898191898093077,0.09503028003032554,0.10023348272112265,0.10542882194172276,0.11061632164161161,0.11579600566041837,0.12096789772858996,0.12613202146805413,0.13128840039289136,0.1364370579099854,0.14157801731968145,0.1467113018164321,0.15183693448944235,0.15695493832330487,0.1620653361986384,0.16716815089271253,0.17226340508007443,0.177351121333164,0.18243132212293567,0.18750402981946057,0.19256926669253782,0.19762705491229315,0.20267741654977245,0.20772037357754014
313,2078.0,0.0,0.005446129781269793,0.010883635911539402,0.016312545918324872,0.02173288719678723,0.027144687010582924,0.03254797249270647,0.037942770646328894,0.04332910834562975,0.04870701233661601,0.05407650923794627,0.059437625541734596,0.06479038761436007,0.07013482169726037,0.07547095390772585,0.0807988102396846,0.08611841656448149,0.09142979863164813,0.09673298206967518,0.10202799238676619,0.1073148549715992,0.11259359509406996,0.11786423790603662,0.12312680844205959,0.1283813316201292,0.1336278322423905,0.1388663349958683,0.14409686445317704,0.14931944507323025,0.15453410120194633,0.15974085707294194,0.16493973680823015,0.17013076441890163,0.17531396380581143,0.18048935876025052,0.1856569729646238,0.19081682999310834,0.19596895331232167,0.20111336628197463,0.20625009215551882,0.2113791540808001
314,2079.0,0.0,0.005543693328754706,0.011078446181553847,0.016604287629286008,0.02212124660045589,0.027629351882121123,0.03312863212081263,0.03861911582345412,0.044100831358272474,0.04957380695569502,0.055038070709251485,0.060493650576454616,0.06594057437968526,0.07137886980706298,0.07680856441331319,0.08222968562062527,0.0876422607195082,0.09304631686962983,0.0984418811006611,0.1038289803131014,0.10920764127911431,0.1145778906433339,0.11993975492368358,0.12529326051218304,0.13063843367574002,0.1359753005569515,0.1413038871748844,0.14662421942585846,0.15193632308421856,0.15724022380310476,0.16253594711521147,0.16782351843354748,0.1731029630521801,0.1783743061469849,0.1836375727763795,0.1888927878820601,0.19413997628972313,0.19937916270979272,0.20461037173813135,0.20983362785674897,0.21504895543451208
315,2080.0,0.0,0.005641642719007578,0.011274020764128867,0.016897164815706578,0.02251110540104717,0.02811587289544315,0.03371149752318381,0.03929800935855887,0.04487543832685281,0.050443814205333615,0.056003166624229994,0.06155352506770262,0.06709491887480401,0.0726273772404391,0.07815092921630429,0.08366560371183285,0.08917142949512513,0.09466843519386625,0.10015664929624979,0.1056361001518813,0.11110681597268401,0.11656882483378728,0.12202215467441535,0.12746683329876984,0.13290288837689745,0.1383303474455564,0.143749237909075,0.14915958704020582,0.1545614219809639,0.15995476974347023,0.16533965721077726,0.17071611113769958,0.17608415815162548,0.18144382475333276,0.18679513731778918,0.19213812209495407,0.19747280521056854,0.20279921266694267,0.208117370343734,0.213427303998718,0.21872903926856146
316,2081.0,0.0,0.005739954899731448,0.01147031352050254,0.017191108220053986,0.022902371191778403,0.028604134465838094,0.03429642991026949,0.03997928923208116,0.04565274397834096,0.05131682553725203,0.05697156513922863,0.06261699385795061,0.06825314261141502,0.07388004216298172,0.07949772312240433,0.08510621594685652,0.09070555094195276,0.09629575826274572,0.10187686791473705,0.10744890975486143,0.11301191349247564,0.11856590869032857,0.12411092476552898,0.12964699099050891,0.13517413649396803,0.14069239026182268,0.1462017811381353,0.15170233782605136,0.1571940888887089,0.1626770627501597,0.16815128769626808,0.1736167918756153,0.1790736033003837,0.18452174984724512,0.18996125925823293,0.19539215914161523,0.2008144769727518,0.20622824009495533,0.21163347572033553,0.217030210930639,0.22241847267808912
317,2082.0,0.0,0.00583860064855557,0.011667265994246279,0.017486030141941722,0.023294927020161893,0.02909399038229754,0.034883253807817205,0.04066275070346581,0.046432514304450834,0.05219257767562113,0.05794297371263335,0.06368373514310899,0.06941489452778238,0.07513648426163644,0.08084853657503199,0.08655108353482488,0.09224415704547706,0.09792778885015085,0.10360201053180451,0.10926685351426668,0.11492234906331555,0.12056852828773446,0.12620542214036767,0.13183306141916873,0.1374514767682289,0.14306069867881321,0.14866075749037133,0.15425168339155282,0.15983350642120753,0.16540625646937768,0.17096996327828373,0.17652465644330362,0.18207036541393795,0.18760711949477482,0.19313494784643837,0.19865387948653934,0.2041639432906064,0.20966516799302193,0.21515758218794012,0.22064121433020123,0.226116092736242
318,2083.0,0.0,0.005937543374315624,0.011864805019588864,0.017781820859228414,0.0236886266275671,0.02958525787120081,0.03547174995029634,0.041348138039907445,0.04721445713126582,0.05307074203306228,0.05891702737272686,0.0647533475976827,0.07057973697660191,0.0763962296006424,0.08220285938467842,0.0879996600685169,0.09378666521811008,0.09956390822674388,0.10533142231623538,0.11108924053810099,0.11683739577472974,0.1225759207405348,0.12830484798310238,0.13402420988433006,0.13973403866155065,0.14543436636865437,0.15112522489719238,0.1568066459774795,0.16247866117968046,0.16814130191489252,0.17379459943621312,0.17943858483980923,0.185073289065961,0.19069874290011435,0.19631497697390898,0.20192202176621432,0.20751990760413808,0.213108664664043,0.2186883229725467,0.22425891240751072,0.22982046269903167
319,2084.0,0.0,0.006036737663145164,0.012062839820713878,0.01807834428758137,0.024083288676073122,0.030077710397417246,0.036061646663180014,0.04203513448669205,0.047998210684456755,0.053950911877550745,0.05989327449301163,0.06582533476520824,0.07174712873720757,0.07765869226212052,0.08356006100444113,0.0894512704413728,0.09533235586414524,0.10120335237931166,0.10706429491004665,0.11291521819741912,0.11875615680167151,0.12458714510346725,0.13040821730514218,0.1362194074319445,0.14202074933325237,0.1478122766837946,0.15359402298485247,0.1593660215654551,0.16512830558356195,0.17088090802723688,0.1766238617158089,0.18235719930103134,0.18808095326821905,0.19379515593738672,0.19949983946436922,0.2051950358419412,0.2108807769009151,0.2165570943112447,0.22222401958310556,0.2278815840679731,0.23352981895969416
320,2085.0,0.0,0.006136127502557098,0.012261258468737601,0.01837543267911612,0.02447868969745759,0.030571068872300433,0.036652609338515774,0.042723350018862405,0.04878332962552134,0.05483258666161728,0.0608711594227318,0.06689908599839312,0.07291640427356016,0.07892315193009347,0.08491936644820419,0.09090508510790185,0.09688034499042253,0.10284518297964129,0.10879963576348217,0.11474373983530195,0.12067753149527882,0.12660104685176954,0.1325143218226681,0.13841739213675108,0.14431029333500334,0.15019306077193995,0.15606572961691212,0.16192833485540703,0.1677809112903259,0.173623493543265,0.1794561160557684,0.18527881309059024,0.19109161873292746,0.19689456689165175,0.2026876913005271,0.2084710255194222,0.21424460293550318,0.2200084567644256,0.2257626200515106,0.23150712567290777,0.2372420063367615
321,2086.0,0.0,0.006235644096586501,0.012459923522995187,0.01867288010074386,0.024874555419464706,0.031064990838629125,0.03724422748924194,0.043412306275537826,0.049569267876641954,0.05571515274823202,0.06185000112417827,0.06797385301816616,0.07408674822530892,0.08018872632374241,0.08627982667620548,0.09236008843160715,0.09842955052658153,0.10448825168702003,0.1105362304296027,0.1165735250633011,0.12260017369088638,0.1286162142103986,0.13462168431662747,0.1406166215025655,0.14660106306085052,0.15257504608519912,0.15853860747182114,0.16449178392083041,0.170434611937631,0.17636712783430442,0.18228936773097004,0.18820136755715078,0.19410316305310782,0.19999478977117957,0.20587628307709815,0.21174767815130124,0.2176090099902268,0.22346031340760142,0.22930162303571322,0.23513297332667626,0.24095439855368372
322,2087.0,0.0,0.006335203157753044,0.012658666628775794,0.018970434351384124,0.02527055001609524,0.0315590570674964,0.03783599870609278,0.044101417890142436,0.050355357337469986,0.05659785952726537,0.06282896670186666,0.06904872086852443,0.07525716380114877,0.08145433704204463,0.08764028190362438,0.09381503947011005,0.09997865059921862,0.10613115592382849,0.11227259585363525,0.11840301057678815,0.12452244006151592,0.1306309240577317,0.1367285020986284,0.14281521350226,0.14889109737310213,0.15495619260360494,0.1610105378757285,0.16705417166246783,0.173087132229357,0.17910945763596864,0.1851211857373909,0.19112235418570034,0.1971130004314139,0.20309316172493208,0.20906287511796728,0.215022177464961,0.22097110542448517,0.2269096954606371,0.23283798384441567,0.23875600665508667,0.2446637997815413
323,2088.0,0.0,0.006434701524752562,0.012857281770134232,0.01926778686721331,0.025666262682476404,0.03205275481985814,0.03842730862274868,0.04478996917598366,0.05114078130781596,0.05747978959186262,0.06380703834904455,0.07012257164949709,0.07642643331446575,0.08271866691818763,0.08899931578975018,0.09526842301493565,0.10152603143804728,0.10777218366371644,0.11400692205869523,0.12023028875363173,0.1264423256448306,0.13264307439599055,0.13883257643993252,0.1450108729803128,0.1511780049933109,0.15733401322931284,0.1634789382145705,0.16961282025285307,0.17573569942707512,0.1818476156009179,0.18794860842042715,0.1940387173156073,0.20011798150198867,0.20618643998219088,0.21224413154746524,0.21829109477922648,0.2243273680505702,0.23035298952777605,0.2363679971717958,0.24237242873972975,0.24836632178629392
324,2089.0,0.0,0.006534012905223818,0.013055516777610077,0.01956456001633944,0.026061190738342566,0.032545456780502136,0.03901740570183021,0.04547708478562651,0.051924541041615146,0.05835982120805516,0.06478297175384462,0.07119403888058828,0.0775930685246542,0.08398010635921094,0.09035519779624046,0.09671838798853605,0.10306972183167984,0.10940924396599838,0.11573699877850485,0.12205303040481996,0.12835738273107533,0.1346500993957953,0.14093122379176748,0.1472007990678914,0.15345886813100895,0.15970547364772214,0.16594065804618707,0.1721644635178987,0.17837693201945282,0.18457810527429563,0.1907680247744512,0.19694673178224464,0.20311426733199278,0.2092706722316955,0.2154159870646979,0.22155025219134927,0.22767350775063422,0.2337857936618022,0.23988714962596958,0.24597761512771288,0.2520572294366539
325,2090.0,0.0,0.006632982476677762,0.013253062558479467,0.019860290986566387,0.0264547182012822,0.03303639434454153,0.03960536926218561,0.04616169250632263,0.05270541333763834,0.059236580727688004,0.065755243361167,0.07226144963815306,0.07875524767633135,0.08523668531319917,0.09170581010824153,0.09816266934509721,0.10460731003369372,0.1110397789123625,0.11746012244994253,0.12386838684785029,0.13026461804214384,0.13664886170555302,0.14302116324950154,0.14938156782610612,0.15573012033015,0.16206686540104887,0.1683918474247894,0.17470511053585414,0.18100669861912388,0.18729665531176698,0.1935750240051053,0.19984184784647008,0.20609716974102943,0.21234103235361057,0.218573478110496,0.22479454920120912,0.23100428758027425,0.23720273496897404,0.24338993285707788,0.24956592250455678,0.2557307449432922
